"Player_name","Team","Level","N","AVG","wOBA","HRpct","Kpct","BBpct","BABIP","ID","Diff"
"長谷川　潤","G","Top",1,NA,NA,0,0,0,NA,"長谷川　潤 G",-1
"長谷川　宙輝","H","Farm",0,NA,NA,NA,NA,NA,NA,"長谷川　宙輝 H",0
"長谷川　勇也","H","Farm",369,0.291,0.368,2.44,20.6,13,0.355,"長谷川　勇也 H",-283
"長谷川　勇也","H","Top",2233,0.297,0.351,2.06,19.3,9.4,0.357,"長谷川　勇也 H",-283
"長谷部　康平","E","Farm",0,NA,NA,NA,NA,NA,NA,"長谷部　康平 E",0
"長谷部　康平","E","Top",0,NA,NA,NA,NA,NA,NA,"長谷部　康平 E",0
"長田　秀一郎","DB","Farm",0,NA,NA,NA,NA,NA,NA,"長田　秀一郎 DB",0
"長田　秀一郎","DB","Top",0,NA,NA,NA,NA,NA,NA,"長田　秀一郎 DB",0
"長田　秀一郎","L","Farm",0,NA,NA,NA,NA,NA,NA,"長田　秀一郎 L",NA
"長田　秀一郎","L","Top",0,NA,NA,NA,NA,NA,NA,"長田　秀一郎 L",NA
"長峰　昌司","Bs","Farm",0,NA,NA,NA,NA,NA,NA,"長峰　昌司 Bs",NA
"長野　久義","G","Farm",14,0.231,0.296,0,21.4,7.1,0.3,"長野　久義 G",-1121
"長野　久義","G","Top",3418,0.281,0.336,2.57,15.5,8.1,0.314,"長野　久義 G",-1121
"鳥谷　敬","T","Top",3643,0.28,0.343,1.18,12.4,14.4,0.314,"鳥谷　敬 T",-1086
"陳　冠宇","DB","Farm",0,NA,NA,NA,NA,NA,NA,"陳　冠宇 DB",NA
"陳　冠宇","DB","Top",1,0,0,0,100,0,NA,"陳　冠宇 DB",NA
"塚原　頌平","Bs","Farm",5,0,0.346,0,0,40,0,"塚原　頌平 Bs",0
"塚原　頌平","Bs","Top",0,NA,NA,NA,NA,NA,NA,"塚原　頌平 Bs",0
"塚田　貴之","Bs","Farm",0,NA,NA,NA,NA,NA,NA,"塚田　貴之 Bs",0
"塚田　正義","H","Farm",1873,0.289,0.36,2.46,17.4,11.9,0.337,"塚田　正義 H",752
"塚田　正義","H","Top",44,0.143,0.227,6.82,27.3,0,0.107,"塚田　正義 H",752
"辻　空","C","Farm",7,0.167,0.144,0,42.9,0,0.333,"辻　空 C",6
"辻　俊哉","Bs","Farm",344,0.286,0.317,1.16,11.6,7.8,0.316,"辻　俊哉 Bs",NA
"辻　俊哉","Bs","Top",22,0.191,0.21,0,18.2,4.5,0.235,"辻　俊哉 Bs",NA
"辻　東倫","G","Farm",1359,0.251,0.273,0.44,15.2,6.6,0.294,"辻　東倫 G",265
"辻　東倫","G","Top",80,0.203,0.259,0,23.7,11.2,0.28,"辻　東倫 G",265
"辻　孟彦","D","Farm",32,0.214,0.233,0,34.4,0,0.353,"辻　孟彦 D",NA
"辻　孟彦","D","Top",1,0,0,0,100,0,NA,"辻　孟彦 D",NA
"辻内　崇伸","G","Farm",0,NA,NA,NA,NA,NA,NA,"辻内　崇伸 G",NA
"鶴　直人","T","Farm",5,0.2,0.173,0,20,0,0.25,"鶴　直人 T",0
"鶴　直人","T","Top",10,0.2,0.173,0,20,0,0.25,"鶴　直人 T",0
"鶴岡　一成","DB","Top",547,0.225,0.264,0.73,16.2,8.2,0.264,"鶴岡　一成 DB",NA
"鶴岡　一成","T","Farm",108,0.264,0.341,0.93,13.9,13,0.303,"鶴岡　一成 T",50
"鶴岡　一成","T","Top",347,0.221,0.242,0.29,21.3,5.2,0.284,"鶴岡　一成 T",50
"鶴岡　賢二郎","DB","Farm",375,0.237,0.277,1.07,22.4,5.6,0.3,"鶴岡　賢二郎 DB",NA
"鶴岡　賢二郎","DB","Top",49,0.267,0.26,0,20.4,8.2,0.343,"鶴岡　賢二郎 DB",NA
"鶴岡　慎也","F","Farm",2,0.5,0.432,0,0,0,0.5,"鶴岡　慎也 F",NA
"鶴岡　慎也","F","Top",604,0.279,0.289,0.33,11.4,5,0.317,"鶴岡　慎也 F",NA
"鶴岡　慎也","H","Farm",34,0.148,0.217,0,17.7,14.7,0.19,"鶴岡　慎也 H",-292
"鶴岡　慎也","H","Top",627,0.231,0.258,0.96,11,4.1,0.252,"鶴岡　慎也 H",-292
"鶴田　圭祐","E","Farm",0,NA,NA,NA,NA,NA,NA,"鶴田　圭祐 E",0
"堤　裕貴","Bs","Farm",1470,0.254,0.29,0.34,14.5,8.6,0.299,"堤　裕貴 Bs",315
"堤　裕貴","Bs","Top",30,0.115,0.122,0,20,3.3,0.15,"堤　裕貴 Bs",315
"定岡　卓摩","E","Farm",432,0.251,0.322,3.01,20.6,6.9,0.291,"定岡　卓摩 E",NA
"定岡　卓摩","E","Top",37,0.156,0.223,0,43.2,8.1,0.312,"定岡　卓摩 E",NA
"鄭　凱文","DB","Farm",0,NA,NA,NA,NA,NA,NA,"鄭　凱文 DB",NA
"鄭　凱文","DB","Top",4,0,0,0,25,0,0,"鄭　凱文 DB",NA
"鄭　凱文","T","Farm",2,NA,NA,0,0,0,NA,"鄭　凱文 T",NA
"鄭　凱文","T","Top",1,0,0,0,100,0,NA,"鄭　凱文 T",NA
"的場　直樹","M","Farm",14,0.167,0.289,0,35.7,14.3,0.286,"的場　直樹 M",NA
"哲朗","E","Farm",242,0.281,0.372,2.48,21.1,9.9,0.342,"哲朗 E",221
"哲朗","E","Top",21,0.1,0.172,4.76,28.6,4.8,0.077,"哲朗 E",221
"鉄平","Bs","Farm",197,0.373,0.398,1.01,11.2,9.6,0.419,"鉄平 Bs",NA
"鉄平","Bs","Top",124,0.209,0.272,0.81,17.7,8.1,0.253,"鉄平 Bs",NA
"鉄平","E","Farm",216,0.312,0.353,2.31,9.7,6.9,0.329,"鉄平 E",NA
"鉄平","E","Top",523,0.248,0.267,0.38,12.8,5,0.282,"鉄平 E",NA
"天谷　宗一郎","C","Farm",841,0.287,0.335,1.07,11.9,11.3,0.321,"天谷　宗一郎 C",-2
"天谷　宗一郎","C","Top",762,0.252,0.306,1.31,19.2,10.4,0.307,"天谷　宗一郎 C",-2
"田原　啓吾","G","Farm",0,NA,NA,NA,NA,NA,NA,"田原　啓吾 G",0
"田原　誠次","G","Farm",0,NA,NA,NA,NA,NA,NA,"田原　誠次 G",-1
"田原　誠次","G","Top",1,0,0,0,100,0,NA,"田原　誠次 G",-1
"田口　麗斗","G","Farm",0,NA,NA,NA,NA,NA,NA,"田口　麗斗 G",-113
"田口　麗斗","G","Top",132,0.1,0.097,0,31.8,1.5,0.162,"田口　麗斗 G",-113
"田上　健一","T","Farm",280,0.225,0.274,0,19.3,13.2,0.292,"田上　健一 T",NA
"田上　健一","T","Top",68,0.25,0.26,0,19.1,7.4,0.319,"田上　健一 T",NA
"田上　秀則","H","Farm",464,0.266,0.311,2.37,17,5.8,0.302,"田上　秀則 H",NA
"田上　秀則","H","Top",27,0.185,0.212,0,25.9,0,0.25,"田上　秀則 H",NA
"田城　飛翔","H","Farm",16,0.133,0.151,0,37.5,6.2,0.222,"田城　飛翔 H",16
"田川　賢吾","S","Farm",1,NA,NA,0,0,0,NA,"田川　賢吾 S",1
"田村　伊知郎","L","Farm",0,NA,NA,NA,NA,NA,NA,"田村　伊知郎 L",0
"田村　伊知郎","L","Top",0,NA,NA,NA,NA,NA,NA,"田村　伊知郎 L",0
"田村　丈","DB","Farm",0,NA,NA,NA,NA,NA,NA,"田村　丈 DB",0
"田村　龍弘","M","Farm",280,0.212,0.238,0.36,14.7,7.1,0.248,"田村　龍弘 M",-764
"田村　龍弘","M","Top",1296,0.217,0.26,0.54,19.7,8.2,0.272,"田村　龍弘 M",-764
"田代　将太郎","L","Farm",929,0.254,0.292,0.97,19.6,6.1,0.312,"田代　将太郎 L",348
"田代　将太郎","L","Top",75,0.103,0.167,1.33,26.7,6.7,0.128,"田代　将太郎 L",348
"田中　英祐","M","Farm",0,NA,NA,NA,NA,NA,NA,"田中　英祐 M",0
"田中　英祐","M","Top",0,NA,NA,NA,NA,NA,NA,"田中　英祐 M",0
"田中　雅彦","M","Farm",13,0.2,0.329,0,15.4,23.1,0.25,"田中　雅彦 M",NA
"田中　雅彦","M","Top",95,0.205,0.228,0,17.9,7.4,0.258,"田中　雅彦 M",NA
"田中　雅彦","S","Farm",351,0.21,0.283,0.57,15.7,12.5,0.251,"田中　雅彦 S",78
"田中　雅彦","S","Top",52,0.222,0.251,0,28.9,9.6,0.333,"田中　雅彦 S",78
"田中　貴也","G","Farm",199,0.261,0.298,0.5,17.1,8.5,0.318,"田中　貴也 G",194
"田中　健二朗","DB","Farm",0,NA,NA,NA,NA,NA,NA,"田中　健二朗 DB",0
"田中　健二朗","DB","Top",6,0,0,0,50,0,0,"田中　健二朗 DB",0
"田中　賢介","F","Top",2070,0.279,0.306,0.53,8.9,9.5,0.304,"田中　賢介 F",-969
"田中　広輔","C","Farm",4,0,0.346,0,25,50,0,"田中　広輔 C",-1348
"田中　広輔","C","Top",2271,0.278,0.338,1.63,18,9.8,0.332,"田中　広輔 C",-1348
"田中　浩康","DB","Top",172,0.204,0.236,0.58,14,5.8,0.236,"田中　浩康 DB",-172
"田中　浩康","S","Farm",213,0.321,0.361,1.41,7.1,12.2,0.333,"田中　浩康 S",119
"田中　浩康","S","Top",1144,0.247,0.281,0.53,11.2,8.2,0.277,"田中　浩康 S",119
"田中　将大","E","Farm",0,NA,NA,NA,NA,NA,NA,"田中　将大 E",NA
"田中　将大","E","Top",11,0.125,0.166,0,36.3,0,0.25,"田中　将大 E",NA
"田中　正義","H","Farm",0,NA,NA,NA,NA,NA,NA,"田中　正義 H",0
"田中　太一","G","Farm",0,NA,NA,NA,NA,NA,NA,"田中　太一 G",0
"田中　大輝","G","Farm",0,NA,NA,NA,NA,NA,NA,"田中　大輝 G",0
"田中　大二郎","G","Farm",260,0.245,0.288,1.15,14.2,7.3,0.28,"田中　大二郎 G",NA
"田中　大輔","Bs","Farm",82,0.264,0.311,2.44,12.2,8.5,0.283,"田中　大輔 Bs",56
"田中　大輔","Bs","Top",1,0,0,0,100,0,NA,"田中　大輔 Bs",56
"田中　大輔","D","Farm",373,0.277,0.321,1.34,11.3,8.6,0.303,"田中　大輔 D",NA
"田中　大輔","D","Top",50,0.208,0.24,2,22,0,0.243,"田中　大輔 D",NA
"田中　豊樹","F","Farm",0,NA,NA,NA,NA,NA,NA,"田中　豊樹 F",0
"田中　豊樹","F","Top",0,NA,NA,NA,NA,NA,NA,"田中　豊樹 F",0
"田中　靖洋","L","Farm",0,NA,NA,NA,NA,NA,NA,"田中　靖洋 L",NA
"田中　靖洋","L","Top",0,NA,NA,NA,NA,NA,NA,"田中　靖洋 L",NA
"田中　靖洋","M","Farm",0,NA,NA,NA,NA,NA,NA,"田中　靖洋 M",0
"田中　靖洋","M","Top",0,NA,NA,NA,NA,NA,NA,"田中　靖洋 M",0
"田中　和基","E","Farm",188,0.295,0.375,3.19,19.7,14.9,0.345,"田中　和基 E",147
"田中　和基","E","Top",41,0.132,0.196,2.44,46.3,4.9,0.222,"田中　和基 E",147
"田島　慎二","D","Farm",0,NA,NA,NA,NA,NA,NA,"田島　慎二 D",-1
"田島　慎二","D","Top",18,0,0,0,72.2,0,0,"田島　慎二 D",-1
"田面　巧二郎","T","Farm",0,NA,NA,NA,NA,NA,NA,"田面　巧二郎 T",0
"田面　巧二郎","T","Top",0,NA,NA,NA,NA,NA,NA,"田面　巧二郎 T",0
"渡辺　貴洋","G","Farm",0,NA,NA,NA,NA,NA,NA,"渡辺　貴洋 G",NA
"渡辺　恒樹","S","Farm",0,NA,NA,NA,NA,NA,NA,"渡辺　恒樹 S",NA
"渡辺　恒樹","S","Top",0,NA,NA,NA,NA,NA,NA,"渡辺　恒樹 S",NA
"渡辺　俊介","M","Farm",2,0,0,0,0,0,0,"渡辺　俊介 M",NA
"渡辺　俊介","M","Top",7,0.333,0.288,0,28.6,0,0.5,"渡辺　俊介 M",NA
"渡辺　勝","D","Farm",317,0.254,0.338,1.26,15.1,14.2,0.292,"渡辺　勝 D",317
"渡辺　正人","M","Farm",135,0.258,0.289,0.74,22.2,7.4,0.33,"渡辺　正人 M",NA
"渡辺　正人","M","Top",3,0,0,0,33.3,0,0,"渡辺　正人 M",NA
"渡辺　直人","DB","Farm",200,0.246,0.305,0,13,12,0.288,"渡辺　直人 DB",NA
"渡辺　直人","DB","Top",228,0.218,0.278,0,14.1,11,0.263,"渡辺　直人 DB",NA
"渡辺　直人","L","Farm",177,0.207,0.25,0,10.2,10.2,0.231,"渡辺　直人 L",-165
"渡辺　直人","L","Top",1080,0.261,0.292,0,11.6,6.7,0.301,"渡辺　直人 L",-165
"渡辺　亮","T","Farm",0,NA,NA,NA,NA,NA,NA,"渡辺　亮 T",NA
"渡辺　亮","T","Top",0,NA,NA,NA,NA,NA,NA,"渡辺　亮 T",NA
"渡邊　雄貴","DB","Farm",923,0.215,0.255,1.19,20.5,6.5,0.264,"渡邊　雄貴 DB",282
"渡邉　大樹","S","Farm",483,0.255,0.301,1.66,22.6,6.2,0.321,"渡邉　大樹 S",481
"渡邉　大樹","S","Top",2,0,0,0,50,0,0,"渡邉　大樹 S",481
"渡邉　諒","F","Farm",973,0.263,0.327,2.26,18.2,10,0.308,"渡邉　諒 F",362
"渡邉　諒","F","Top",50,0.174,0.235,2,38,6,0.269,"渡邉　諒 F",362
"土屋　健二","DB","Farm",0,NA,NA,NA,NA,NA,NA,"土屋　健二 DB",NA
"土屋　健二","DB","Top",1,0,0,0,0,0,0,"土屋　健二 DB",NA
"土屋　健二","F","Farm",0,NA,NA,NA,NA,NA,NA,"土屋　健二 F",NA
"土屋　健二","F","Top",0,NA,NA,NA,NA,NA,NA,"土屋　健二 F",NA
"土屋　朋弘","E","Farm",0,NA,NA,NA,NA,NA,NA,"土屋　朋弘 E",NA
"土屋　朋弘","E","Top",0,NA,NA,NA,NA,NA,NA,"土屋　朋弘 E",NA
"土生　翔平","C","Farm",1442,0.283,0.327,1.11,12,8.4,0.315,"土生　翔平 C",470
"土生　翔平","C","Top",11,0.111,0.156,0,9.1,9.1,0.125,"土生　翔平 C",470
"土田　瑞起","G","Farm",0,NA,NA,NA,NA,NA,NA,"土田　瑞起 G",0
"土田　瑞起","G","Top",0,NA,NA,NA,NA,NA,NA,"土田　瑞起 G",0
"土肥　寛昌","S","Farm",2,0,0,0,0,0,0,"土肥　寛昌 S",0
"土肥　寛昌","S","Top",0,NA,NA,NA,NA,NA,NA,"土肥　寛昌 S",0
"土肥　星也","M","Farm",0,NA,NA,NA,NA,NA,NA,"土肥　星也 M",0
"土肥　星也","M","Top",0,NA,NA,NA,NA,NA,NA,"土肥　星也 M",0
"土本　恭平","G","Farm",0,NA,NA,NA,NA,NA,NA,"土本　恭平 G",NA
"唐川　侑己","M","Farm",0,NA,NA,NA,NA,NA,NA,"唐川　侑己 M",-3
"唐川　侑己","M","Top",14,0,0,0,64.3,0,0,"唐川　侑己 M",-3
"島　孝明","M","Farm",0,NA,NA,NA,NA,NA,NA,"島　孝明 M",0
"島井　寛仁","E","Farm",337,0.207,0.221,0.3,22.3,5,0.272,"島井　寛仁 E",127
"島袋　洋奨","H","Farm",0,NA,NA,NA,NA,NA,NA,"島袋　洋奨 H",0
"島袋　洋奨","H","Top",0,NA,NA,NA,NA,NA,NA,"島袋　洋奨 H",0
"島内　宏明","E","Farm",699,0.27,0.317,0.86,8.2,8.4,0.288,"島内　宏明 E",-848
"島内　宏明","E","Top",1679,0.268,0.315,1.96,11.3,8.3,0.285,"島内　宏明 E",-848
"島本　浩也","T","Farm",10,0,0,0,50,0,0,"島本　浩也 T",5
"島本　浩也","T","Top",0,NA,NA,NA,NA,NA,NA,"島本　浩也 T",5
"嶋　基宏","E","Farm",31,0.2,0.19,0,19.4,3.2,0.25,"嶋　基宏 E",-593
"嶋　基宏","E","Top",2269,0.251,0.303,0.66,17.4,12.7,0.309,"嶋　基宏 E",-593
"嶋　重宣","L","Farm",177,0.258,0.313,2.26,11.9,9.6,0.271,"嶋　重宣 L",NA
"嶋　重宣","L","Top",90,0.173,0.22,1.11,13.3,8.9,0.188,"嶋　重宣 L",NA
"嶋村　一輝","DB","Farm",132,0.184,0.264,1.52,20.5,11.4,0.221,"嶋村　一輝 DB",NA
"東　弘明","Bs","Farm",84,0.167,0.181,0,11.9,2.4,0.191,"東　弘明 Bs",NA
"東出　輝裕","C","Farm",175,0.294,0.277,0,6.8,3.4,0.316,"東出　輝裕 C",NA
"東出　輝裕","C","Top",282,0.247,0.257,0,7.8,4.6,0.271,"東出　輝裕 C",NA
"東浜　巨","H","Farm",12,0.166,0.144,0,66.7,0,0.5,"東浜　巨 H",-9
"東浜　巨","H","Top",9,0,0.198,0,44.5,22.2,0,"東浜　巨 H",-9
"東明　大貴","Bs","Farm",0,NA,NA,NA,NA,NA,NA,"東明　大貴 Bs",-6
"東明　大貴","Bs","Top",13,0.182,0.157,0,46.2,0,0.4,"東明　大貴 Bs",-6
"東野　峻","Bs","Farm",6,0.2,0.173,0,50,0,0.5,"東野　峻 Bs",NA
"東野　峻","Bs","Top",0,NA,NA,NA,NA,NA,NA,"東野　峻 Bs",NA
"東野　峻","DB","Farm",0,NA,NA,NA,NA,NA,NA,"東野　峻 DB",NA
"東野　峻","DB","Top",0,NA,NA,NA,NA,NA,NA,"東野　峻 DB",NA
"東野　峻","G","Farm",4,0.25,0.216,0,50,0,0.5,"東野　峻 G",NA
"東野　峻","G","Top",2,0,0,0,0,0,0,"東野　峻 G",NA
"東條　大樹","M","Farm",0,NA,NA,NA,NA,NA,NA,"東條　大樹 M",0
"東條　大樹","M","Top",0,NA,NA,NA,NA,NA,NA,"東條　大樹 M",0
"筒井　和也","T","Farm",0,NA,NA,NA,NA,NA,NA,"筒井　和也 T",0
"筒井　和也","T","Top",0,NA,NA,NA,NA,NA,NA,"筒井　和也 T",0
"筒香　嘉智","DB","Farm",418,0.273,0.343,2.39,17.5,11.5,0.312,"筒香　嘉智 DB",-1136
"筒香　嘉智","DB","Top",2673,0.289,0.389,4.71,19.8,12.9,0.325,"筒香　嘉智 DB",-1136
"藤井　宏政","T","Farm",119,0.196,0.231,0,20.2,5.9,0.253,"藤井　宏政 T",NA
"藤井　秀悟","DB","Farm",0,NA,NA,NA,NA,NA,NA,"藤井　秀悟 DB",NA
"藤井　秀悟","DB","Top",59,0.125,0.153,0,27.1,5.1,0.188,"藤井　秀悟 DB",NA
"藤井　淳志","D","Farm",461,0.29,0.351,1.52,12.6,8.7,0.322,"藤井　淳志 D",-543
"藤井　淳志","D","Top",1520,0.271,0.31,1.78,21.7,6.5,0.336,"藤井　淳志 D",-543
"藤井　彰人","T","Farm",28,0.211,0.296,0,7.2,17.9,0.222,"藤井　彰人 T",NA
"藤井　彰人","T","Top",803,0.235,0.254,0.25,13.9,8,0.275,"藤井　彰人 T",NA
"藤井　亮太","S","Farm",970,0.263,0.292,0.83,16.6,7.2,0.314,"藤井　亮太 S",73
"藤井　亮太","S","Top",369,0.242,0.24,0.54,21.2,3.3,0.306,"藤井　亮太 S",73
"藤井　皓哉","C","Farm",4,0.333,0.288,0,50,0,1,"藤井　皓哉 C",4
"藤岡　貴裕","M","Farm",0,NA,NA,NA,NA,NA,NA,"藤岡　貴裕 M",0
"藤岡　貴裕","M","Top",8,0.2,0.266,0,37.5,0,0.5,"藤岡　貴裕 M",0
"藤岡　好明","DB","Farm",0,NA,NA,NA,NA,NA,NA,"藤岡　好明 DB",0
"藤岡　好明","DB","Top",0,NA,NA,NA,NA,NA,NA,"藤岡　好明 DB",0
"藤岡　好明","F","Farm",0,NA,NA,NA,NA,NA,NA,"藤岡　好明 F",0
"藤岡　好明","F","Top",1,0,0,0,100,0,NA,"藤岡　好明 F",0
"藤岡　好明","H","Farm",0,NA,NA,NA,NA,NA,NA,"藤岡　好明 H",NA
"藤岡　好明","H","Top",0,NA,NA,NA,NA,NA,NA,"藤岡　好明 H",NA
"藤吉　優","D","Farm",37,0.125,0.156,0,27,5.4,0.182,"藤吉　優 D",37
"藤原　紘通","E","Farm",0,NA,NA,NA,NA,NA,NA,"藤原　紘通 E",NA
"藤原　正典","T","Farm",0,NA,NA,NA,NA,NA,NA,"藤原　正典 T",NA
"藤原　正典","T","Top",0,NA,NA,NA,NA,NA,NA,"藤原　正典 T",NA
"藤原　良平","L","Farm",2,0,0,0,100,0,NA,"藤原　良平 L",0
"藤原　良平","L","Top",4,0,0,0,100,0,NA,"藤原　良平 L",0
"藤江　均","DB","Farm",0,NA,NA,NA,NA,NA,NA,"藤江　均 DB",NA
"藤江　均","DB","Top",2,0,0,0,50,0,0,"藤江　均 DB",NA
"藤江　均","E","Farm",0,NA,NA,NA,NA,NA,NA,"藤江　均 E",NA
"藤江　均","E","Top",0,NA,NA,NA,NA,NA,NA,"藤江　均 E",NA
"藤川　球児","T","Farm",0,NA,NA,NA,NA,NA,NA,"藤川　球児 T",-9
"藤川　球児","T","Top",9,0,0,0,77.8,0,0,"藤川　球児 T",-9
"藤村　大介","G","Farm",1039,0.268,0.304,0.39,14.3,8.2,0.314,"藤村　大介 G",495
"藤村　大介","G","Top",386,0.231,0.246,0,13.4,5.4,0.274,"藤村　大介 G",495
"藤谷　周平","M","Farm",0,NA,NA,NA,NA,NA,NA,"藤谷　周平 M",NA
"藤谷　洸介","T","Farm",0,NA,NA,NA,NA,NA,NA,"藤谷　洸介 T",0
"藤田　一也","DB","Top",126,0.243,0.264,0,7.1,6.3,0.262,"藤田　一也 DB",NA
"藤田　一也","E","Farm",32,0.333,0.343,0,0,6.2,0.333,"藤田　一也 E",-705
"藤田　一也","E","Top",2478,0.271,0.283,0.41,8.1,4.2,0.292,"藤田　一也 E",-705
"藤田　航生","L","Farm",0,NA,NA,NA,NA,NA,NA,"藤田　航生 L",0
"藤田　太陽","L","Farm",0,NA,NA,NA,NA,NA,NA,"藤田　太陽 L",NA
"藤田　太陽","L","Top",0,NA,NA,NA,NA,NA,NA,"藤田　太陽 L",NA
"藤田　太陽","S","Farm",0,NA,NA,NA,NA,NA,NA,"藤田　太陽 S",NA
"藤田　太陽","S","Top",0,NA,NA,NA,NA,NA,NA,"藤田　太陽 S",NA
"藤嶋　健人","D","Farm",0,NA,NA,NA,NA,NA,NA,"藤嶋　健人 D",0
"藤平　尚真","E","Farm",0,NA,NA,NA,NA,NA,NA,"藤平　尚真 E",-1
"藤平　尚真","E","Top",1,NA,NA,0,0,0,NA,"藤平　尚真 E",-1
"藤本　敦士","S","Farm",163,0.241,0.304,1.84,11.6,11,0.26,"藤本　敦士 S",NA
"藤本　敦士","S","Top",92,0.207,0.254,0,15.2,10.9,0.25,"藤本　敦士 S",NA
"藤浪　晋太郎","T","Farm",11,0.25,0.216,0,54.5,0,1,"藤浪　晋太郎 T",-69
"藤浪　晋太郎","T","Top",248,0.128,0.153,0.4,49.6,2.8,0.295,"藤浪　晋太郎 T",-69
"藤澤　亨明","L","Farm",564,0.165,0.224,1.24,28.7,8.3,0.229,"藤澤　亨明 L",303
"藤澤　拓斗","D","Farm",326,0.215,0.284,0.92,19.1,9.2,0.265,"藤澤　拓斗 D",NA
"堂上　剛裕","D","Farm",670,0.274,0.31,1.04,13.7,7.2,0.313,"堂上　剛裕 D",NA
"堂上　剛裕","D","Top",223,0.262,0.314,2.24,22.9,7.6,0.327,"堂上　剛裕 D",NA
"堂上　剛裕","G","Farm",581,0.279,0.318,2.07,10.7,6.9,0.293,"堂上　剛裕 G",464
"堂上　剛裕","G","Top",157,0.24,0.312,3.18,19.7,5.1,0.27,"堂上　剛裕 G",464
"堂上　直倫","D","Farm",294,0.297,0.32,0.34,11.6,6.5,0.335,"堂上　直倫 D",-652
"堂上　直倫","D","Top",1330,0.223,0.247,0.75,15.8,4.6,0.26,"堂上　直倫 D",-652
"堂上　隼人","H","Farm",187,0.258,0.292,1.6,15,5.9,0.289,"堂上　隼人 H",NA
"堂林　翔太","C","Farm",792,0.296,0.355,2.9,17.8,7.6,0.336,"堂林　翔太 C",409
"堂林　翔太","C","Top",1481,0.236,0.298,2.09,25.2,8.1,0.305,"堂林　翔太 C",409
"徳山　武陽","S","Farm",0,NA,NA,NA,NA,NA,NA,"徳山　武陽 S",0
"徳山　武陽","S","Top",11,0,0.069,0,63.6,9.1,0,"徳山　武陽 S",0
"内　竜也","M","Farm",0,NA,NA,NA,NA,NA,NA,"内　竜也 M",0
"内　竜也","M","Top",0,NA,NA,NA,NA,NA,NA,"内　竜也 M",0
"内海　哲也","G","Farm",0,NA,NA,NA,NA,NA,NA,"内海　哲也 G",-53
"内海　哲也","G","Top",219,0.071,0.097,0,42,5,0.143,"内海　哲也 G",-53
"内川　聖一","H","Farm",16,0.25,0.246,0,12.5,0,0.286,"内川　聖一 H",-874
"内川　聖一","H","Top",3209,0.302,0.344,2.65,8.2,7,0.305,"内川　聖一 H",-874
"内村　賢介","DB","Farm",715,0.233,0.265,0,11.5,9.2,0.268,"内村　賢介 DB",187
"内村　賢介","DB","Top",606,0.218,0.246,0,15.2,8.7,0.265,"内村　賢介 DB",187
"内村　賢介","E","Farm",4,0,0.173,0,25,25,0,"内村　賢介 E",NA
"内村　賢介","E","Top",131,0.168,0.189,0,17.6,4.6,0.211,"内村　賢介 E",NA
"内田　靖人","E","Farm",1462,0.226,0.297,3.01,25.3,6.8,0.278,"内田　靖人 E",758
"内田　靖人","E","Top",77,0.165,0.227,2.6,45.5,5.2,0.278,"内田　靖人 E",758
"内藤　雄太","DB","Farm",460,0.249,0.29,1.08,17.6,6.5,0.296,"内藤　雄太 DB",NA
"内藤　雄太","DB","Top",7,0.167,0.345,0,14.3,14.3,0.2,"内藤　雄太 DB",NA
"南　昌輝","M","Farm",0,NA,NA,NA,NA,NA,NA,"南　昌輝 M",0
"南　昌輝","M","Top",0,NA,NA,NA,NA,NA,NA,"南　昌輝 M",0
"南　要輔","E","Farm",30,0.074,0.143,0,20,10,0.095,"南　要輔 E",30
"南　竜介","M","Farm",177,0.212,0.313,3.39,13.6,13,0.21,"南　竜介 M",NA
"南　竜介","M","Top",29,0.227,0.32,0,24.1,20.7,0.333,"南　竜介 M",NA
"南川　忠亮","L","Farm",0,NA,NA,NA,NA,NA,NA,"南川　忠亮 L",0
"南川　忠亮","L","Top",0,NA,NA,NA,NA,NA,NA,"南川　忠亮 L",0
"楠城　祐介","S","Farm",330,0.281,0.328,2.42,13.7,5.5,0.306,"楠城　祐介 S",NA
"二岡　智宏","F","Farm",17,0.294,0.282,0,11.8,0,0.333,"二岡　智宏 F",NA
"二岡　智宏","F","Top",139,0.26,0.276,1.44,20.9,6.5,0.316,"二岡　智宏 F",NA
"二神　一人","T","Farm",32,0.167,0.16,0,25,0,0.227,"二神　一人 T",0
"二神　一人","T","Top",5,0,0,0,0,0,0,"二神　一人 T",0
"二保　旭","H","Farm",18,0.083,0.161,0,33.3,11.1,0.167,"二保　旭 H",0
"二保　旭","H","Top",1,0,0,0,100,0,NA,"二保　旭 H",0
"二木　康太","M","Farm",0,NA,NA,NA,NA,NA,NA,"二木　康太 M",-6
"二木　康太","M","Top",6,0,0,0,50,0,0,"二木　康太 M",-6
"日高　剛","Bs","Farm",131,0.202,0.239,0,16,6.9,0.242,"日高　剛 Bs",NA
"日高　剛","Bs","Top",122,0.239,0.254,0.82,27,2.5,0.321,"日高　剛 Bs",NA
"日高　剛","T","Farm",89,0.215,0.228,0,15.7,9,0.254,"日高　剛 T",NA
"日高　剛","T","Top",100,0.289,0.301,2,16,2,0.329,"日高　剛 T",NA
"日高　亮","H","Farm",0,NA,NA,NA,NA,NA,NA,"日高　亮 H",NA
"日高　亮","H","Top",0,NA,NA,NA,NA,NA,NA,"日高　亮 H",NA
"日高　亮","S","Farm",0,NA,NA,NA,NA,NA,NA,"日高　亮 S",NA
